tema,subtema,nombre_indicador,entidad,anio,categoria,valor,unidad
Situación de la violencia,Situación general,Prevalencia de violencia contra las mujeres de 15 años y más a lo largo de su vida por alguna persona agresora distinta a la pareja,Tlaxcala,2006.0,,45.9,porcentaje
Situación de la violencia,Situación general,Prevalencia de violencia contra las mujeres de 15 años y más a lo largo de su vida por alguna persona agresora distinta a la pareja,Tlaxcala,2011.0,,42.0,porcentaje
Situación de la violencia,Situación general,Prevalencia de violencia contra las mujeres de 15 años y más a lo largo de su vida por alguna persona agresora distinta a la pareja,Tlaxcala,2016.0,,46.2,porcentaje
Situación de la violencia,Situación general,Prevalencia de violencia contra las mujeres de 15 años y más a lo largo de su vida por alguna persona agresora distinta a la pareja,Tlaxcala,2021.0,,57.5,porcentaje
Situación de la violencia,Situación general,Prevalencia de violencia contra las mujeres de 15 años y más a lo largo de su vida por alguna persona agresora distinta a la pareja,Veracruz de Ignacio de la Llave,2006.0,,48.3,porcentaje
Situación de la violencia,Situación general,Prevalencia de violencia contra las mujeres de 15 años y más a lo largo de su vida por alguna persona agresora distinta a la pareja,Veracruz de Ignacio de la Llave,2011.0,,42.5,porcentaje
Situación de la violencia,Situación general,Prevalencia de violencia contra las mujeres de 15 años y más a lo largo de su vida por alguna persona agresora distinta a la pareja,Veracruz de Ignacio de la Llave,2016.0,,46.0,porcentaje
Situación de la violencia,Situación general,Prevalencia de violencia contra las mujeres de 15 años y más a lo largo de su vida por alguna persona agresora distinta a la pareja,Veracruz de Ignacio de la Llave,2021.0,,56.8,porcentaje
Situación de la violencia,Situación general,Prevalencia de violencia contra las mujeres de 15 años y más a lo largo de su vida por alguna persona agresora distinta a la pareja,Yucatán,2006.0,,45.9,porcentaje
Situación de la violencia,Situación general,Prevalencia de violencia contra las mujeres de 15 años y más a lo largo de su vida por alguna persona agresora distinta a la pareja,Yucatán,2011.0,,43.0,porcentaje
Situación de la violencia,Situación general,Prevalencia de violencia contra las mujeres de 15 años y más a lo largo de su vida por alguna persona agresora distinta a la pareja,Yucatán,2016.0,,52.0,porcentaje
Situación de la violencia,Situación general,Prevalencia de violencia contra las mujeres de 15 años y más a lo largo de su vida por alguna persona agresora distinta a la pareja,Yucatán,2021.0,,58.9,porcentaje
Situación de la violencia,Situación general,Prevalencia de violencia contra las mujeres de 15 años y más a lo largo de su vida por alguna persona agresora distinta a la pareja,Zacatecas,2006.0,,40.9,porcentaje
Situación de la violencia,Situación general,Prevalencia de violencia contra las mujeres de 15 años y más a lo largo de su vida por alguna persona agresora distinta a la pareja,Zacatecas,2011.0,,35.8,porcentaje
Situación de la violencia,Situación general,Prevalencia de violencia contra las mujeres de 15 años y más a lo largo de su vida por alguna persona agresora distinta a la pareja,Zacatecas,2016.0,,43.2,porcentaje
Situación de la violencia,Situación general,Prevalencia de violencia contra las mujeres de 15 años y más a lo largo de su vida por alguna persona agresora distinta a la pareja,Zacatecas,2021.0,,46.1,porcentaje
Situación de la violencia,Situación general,Prevalencia de violencia psicológica contra las mujeres de 15 años y más a lo largo de su vida por alguna persona agresora distinta a la pareja,Estados Unidos Mexicanos,2006.0,,24.1,porcentaje
Situación de la violencia,Situación general,Prevalencia de violencia psicológica contra las mujeres de 15 años y más a lo largo de su vida por alguna persona agresora distinta a la pareja,Estados Unidos Mexicanos,2011.0,,13.1,porcentaje
Situación de la violencia,Situación general,Prevalencia de violencia psicológica contra las mujeres de 15 años y más a lo largo de su vida por alguna persona agresora distinta a la pareja,Estados Unidos Mexicanos,2016.0,,26.6,porcentaje
Situación de la violencia,Situación general,Prevalencia de violencia psicológica contra las mujeres de 15 años y más a lo largo de su vida por alguna persona agresora distinta a la pareja,Estados Unidos Mexicanos,2021.0,,34.5,porcentaje
Situación de la violencia,Situación general,Prevalencia de violencia psicológica contra las mujeres de 15 años y más a lo largo de su vida por alguna persona agresora distinta a la pareja,Aguascalientes,2006.0,,27.0,porcentaje
Situación de la violencia,Situación general,Prevalencia de violencia psicológica contra las mujeres de 15 años y más a lo largo de su vida por alguna persona agresora distinta a la pareja,Aguascalientes,2011.0,,11.3,porcentaje
Situación de la violencia,Situación general,Prevalencia de violencia psicológica contra las mujeres de 15 años y más a lo largo de su vida por alguna persona agresora distinta a la pareja,Aguascalientes,2016.0,,30.6,porcentaje
Situación de la violencia,Situación general,Prevalencia de violencia psicológica contra las mujeres de 15 años y más a lo largo de su vida por alguna persona agresora distinta a la pareja,Aguascalientes,2021.0,,38.1,porcentaje
Situación de la violencia,Situación general,Prevalencia de violencia psicológica contra las mujeres de 15 años y más a lo largo de su vida por alguna persona agresora distinta a la pareja,Baja California,2006.0,,21.3,porcentaje
Situación de la violencia,Situación general,Prevalencia de violencia psicológica contra las mujeres de 15 años y más a lo largo de su vida por alguna persona agresora distinta a la pareja,Baja California,2011.0,,14.3,porcentaje
Situación de la violencia,Situación general,Prevalencia de violencia psicológica contra las mujeres de 15 años y más a lo largo de su vida por alguna persona agresora distinta a la pareja,Baja California,2016.0,,23.8,porcentaje
Situación de la violencia,Situación general,Prevalencia de violencia psicológica contra las mujeres de 15 años y más a lo largo de su vida por alguna persona agresora distinta a la pareja,Baja California,2021.0,,32.3,porcentaje
Situación de la violencia,Situación general,Prevalencia de violencia psicológica contra las mujeres de 15 años y más a lo largo de su vida por alguna persona agresora distinta a la pareja,Baja California Sur,2006.0,,21.2,porcentaje
Situación de la violencia,Situación general,Prevalencia de violencia psicológica contra las mujeres de 15 años y más a lo largo de su vida por alguna persona agresora distinta a la pareja,Baja California Sur,2011.0,,12.9,porcentaje
Situación de la violencia,Situación general,Prevalencia de violencia psicológica contra las mujeres de 15 años y más a lo largo de su vida por alguna persona agresora distinta a la pareja,Baja California Sur,2016.0,,20.4,porcentaje
Situación de la violencia,Situación general,Prevalencia de violencia psicológica contra las mujeres de 15 años y más a lo largo de su vida por alguna persona agresora distinta a la pareja,Baja California Sur,2021.0,,29.9,porcentaje
Situación de la violencia,Situación general,Prevalencia de violencia psicológica contra las mujeres de 15 años y más a lo largo de su vida por alguna persona agresora distinta a la pareja,Campeche,2006.0,,21.4,porcentaje
Situación de la violencia,Situación general,Prevalencia de violencia psicológica contra las mujeres de 15 años y más a lo largo de su vida por alguna persona agresora distinta a la pareja,Campeche,2011.0,,12.7,porcentaje
Situación de la violencia,Situación general,Prevalencia de violencia psicológica contra las mujeres de 15 años y más a lo largo de su vida por alguna persona agresora distinta a la pareja,Campeche,2016.0,,19.0,porcentaje
Situación de la violencia,Situación general,Prevalencia de violencia psicológica contra las mujeres de 15 años y más a lo largo de su vida por alguna persona agresora distinta a la pareja,Campeche,2021.0,,31.9,porcentaje
Situación de la violencia,Situación general,Prevalencia de violencia psicológica contra las mujeres de 15 años y más a lo largo de su vida por alguna persona agresora distinta a la pareja,Coahuila de Zaragoza,2006.0,,18.9,porcentaje
Situación de la violencia,Situación general,Prevalencia de violencia psicológica contra las mujeres de 15 años y más a lo largo de su vida por alguna persona agresora distinta a la pareja,Coahuila de Zaragoza,2011.0,,9.7,porcentaje
Situación de la violencia,Situación general,Prevalencia de violencia psicológica contra las mujeres de 15 años y más a lo largo de su vida por alguna persona agresora distinta a la pareja,Coahuila de Zaragoza,2016.0,,28.0,porcentaje
Situación de la violencia,Situación general,Prevalencia de violencia psicológica contra las mujeres de 15 años y más a lo largo de su vida por alguna persona agresora distinta a la pareja,Coahuila de Zaragoza,2021.0,,38.4,porcentaje
Situación de la violencia,Situación general,Prevalencia de violencia psicológica contra las mujeres de 15 años y más a lo largo de su vida por alguna persona agresora distinta a la pareja,Colima,2006.0,,28.5,porcentaje
Situación de la violencia,Situación general,Prevalencia de violencia psicológica contra las mujeres de 15 años y más a lo largo de su vida por alguna persona agresora distinta a la pareja,Colima,2011.0,,14.4,porcentaje
Situación de la violencia,Situación general,Prevalencia de violencia psicológica contra las mujeres de 15 años y más a lo largo de su vida por alguna persona agresora distinta a la pareja,Colima,2016.0,,23.8,porcentaje
Situación de la violencia,Situación general,Prevalencia de violencia psicológica contra las mujeres de 15 años y más a lo largo de su vida por alguna persona agresora distinta a la pareja,Colima,2021.0,,37.1,porcentaje
Situación de la violencia,Situación general,Prevalencia de violencia psicológica contra las mujeres de 15 años y más a lo largo de su vida por alguna persona agresora distinta a la pareja,Chiapas,2006.0,,16.7,porcentaje
Situación de la violencia,Situación general,Prevalencia de violencia psicológica contra las mujeres de 15 años y más a lo largo de su vida por alguna persona agresora distinta a la pareja,Chiapas,2011.0,,9.5,porcentaje
Situación de la violencia,Situación general,Prevalencia de violencia psicológica contra las mujeres de 15 años y más a lo largo de su vida por alguna persona agresora distinta a la pareja,Chiapas,2016.0,,18.9,porcentaje
Situación de la violencia,Situación general,Prevalencia de violencia psicológica contra las mujeres de 15 años y más a lo largo de su vida por alguna persona agresora distinta a la pareja,Chiapas,2021.0,,18.3,porcentaje
